"ENTREZ","symbol_name","ensembl_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"107984748",NA,NA,-25,34.1666666666667,-2.39360992354616,0.0653074756596716,0.212640323047207,-4.54877917355968
"51057","WDPCP","ENSG00000143951",-178,545.666666666667,-2.39353342441319,0.065313446667868,0.212640323047207,-4.5487811684197
"80039","FAM106A","ENSG00000273018",55,65.1666666666667,2.39339075511465,0.0653245840714359,0.212640323047207,-4.54878488899241
"2745","GLRX","ENSG00000173221",605.333333333333,933,2.39329149705779,0.065332333825893,0.212640323047207,-4.54878747762743
"8354","H3C11","ENSG00000275379",222.333333333333,216.166666666667,2.39319486332782,0.0653398796482917,0.212640323047207,-4.54878999794154
"28392","IGHV4-59","ENSG00000224373",197.666666666667,209.833333333333,2.39300724862188,0.065354532612313,0.212655944123557,-4.54879489148102
"101929539","LINC01422",NA,-23.3333333333333,18.3333333333333,-2.39266786807772,0.0653810478361497,0.212710153067172,-4.54880374466147
"9530","BAG4","ENSG00000156735",307,691.833333333333,2.39250671946811,0.0653936422263419,0.212719062572892,-4.54880794894764
"9839","ZEB2","ENSG00000169554",5341.66666666667,10381.1666666667,2.39195746225714,0.0654365887708474,0.212806286620004,-4.54882228128958
"5962","RDX","ENSG00000137710",224,542.666666666667,2.3919115985168,0.0654401762635857,0.212806286620004,-4.54882347823476
"105373271","LOC105373271",NA,-94.3333333333333,190.166666666667,-2.3915212201194,0.0654707206431271,0.212857429230165,-4.54883366736324
"4926","NUMA1","ENSG00000137497",2501.33333333333,5179,2.39145852310557,0.0654756277004616,0.212857429230165,-4.54883530397768
"23035","PHLPP2","ENSG00000040199",112.666666666667,477.666666666667,2.39131219828638,0.0654870815551863,0.212862602591203,-4.54883912377026
"51292","GMPR2","ENSG00000100938",439.666666666667,944.833333333333,2.39071720264767,0.0655336785738514,0.212981988354078,-4.54885465888697
"4801","NFYB","ENSG00000120837",94.6666666666667,365.666666666667,2.39040923491076,0.065557811287757,0.213028341015306,-4.54886270159154
"105370651","LOC105370651",NA,-268,309.666666666667,-2.3901154604413,0.0655808408666988,0.213071095653464,-4.54887037476504
"201254","CENPX","ENSG00000169689",92.6666666666667,102,2.38981639090239,0.0656042946336914,0.213115215394184,-4.54887818737727
"100861517","OCIAD1-AS1","ENSG00000248256",-23,42.8333333333333,-2.38955488773,0.0656248098780851,0.213149777516736,-4.54888501957974
"57698","SHTN1","ENSG00000187164",566,1252.66666666667,2.38914785272074,0.0656567562464225,0.213215924828169,-4.54889565578473
"93436","ARMC6","ENSG00000105676",126,277,2.38891881380178,0.0656747399767543,0.213215924828169,-4.54890164171872
"83593","RASSF5","ENSG00000266094",2009.33333333333,4596.33333333333,2.38891789615085,0.0656748120399234,0.213215924828169,-4.54890166570288
"5819","NECTIN2","ENSG00000130202",43.6666666666667,41.5,2.38871060738298,0.0656910926543855,0.213236705182674,-4.54890708377827
"9120","SLC16A6","ENSG00000108932",251.333333333333,591.666666666667,2.38826676922278,0.0657259668916596,0.213317092319958,-4.54891868658901
