"ENTREZ","symbol_name","ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5178","PEG3","ENSG00000198300",4.18929582785041,1.74626037426591,1.81438040602213,0.962455485338065,0.335820853625378,0.60355364758548
"8463","TEAD2","ENSG00000074219",71.6959560611477,0.577145455426216,0.599822801204723,0.962193258187317,0.335952535064345,0.603606104493213
"7334","UBE2N","ENSG00000177889",1451.39175169016,0.184129859169145,0.191751575814669,0.960252130324654,0.336928335952021,0.604503089813578
"7718","ZNF165","ENSG00000197279",19.7242724977041,0.696961486903579,0.725983430658704,0.960023958496143,0.337043157032393,0.604658788539644
"1871","E2F3","ENSG00000112242",875.906904606437,-0.179913031857645,0.187491520401915,-0.95957956643573,0.337266857090184,0.605009775084663
"23152","CIC","ENSG00000079432",2169.37677169698,0.240129160840688,0.251028774973839,0.956580220198713,0.33877917637024,0.606260096203142
"8767","RIPK2","ENSG00000104312",549.733492774723,-0.325283440457706,0.340151471116277,-0.956289971024442,0.338925755347436,0.606421754755402
"1105","CHD1","ENSG00000153922",4151.52593118003,0.176194556489635,0.184312530308733,0.955955388353138,0.339094773708702,0.606510663274729
"10780","ZNF234","ENSG00000263002",278.974362208873,-0.242955443443905,0.254518371609199,-0.954569377085877,0.339795509448195,0.607318154107857
"6621","SNAPC4","ENSG00000165684",349.642969045767,-0.346723401764149,0.363863075033973,-0.952895266253044,0.340643138773075,0.607930865224082
"2016","EMX1","ENSG00000135638",27.8174273825223,0.826097128913799,0.868382446877657,0.951305650965311,0.341449239176219,0.608281502397219
"3199","HOXA2","ENSG00000105996",27.3557755337223,0.642486949028841,0.675125253673065,0.951655926857049,0.341271508045436,0.608281502397219
"4088","SMAD3","ENSG00000166949",2111.4154219642,-0.145466454412531,0.15296057568862,-0.951006190697497,0.341601233260542,0.608281502397219
"6604","SMARCD3","ENSG00000082014",445.486712809943,0.275859455704311,0.290213929739982,0.950538301009423,0.341838802062417,0.608453316357735
"7568","ZNF20","ENSG00000132010",41.3490385209387,-0.536042314582946,0.564055081567832,-0.950336823653778,0.34194113379982,0.608585226911465
"4854","NOTCH3","ENSG00000074181",8.58414364748304,1.36462779623793,1.43608873235632,0.950239191695946,0.341990728792528,0.608623262827604
"64320","RNF25","ENSG00000163481",228.199634283642,0.248367562861031,0.261400891490738,0.950140458376485,0.342040887933388,0.608662296368672
"284306","ZNF547","ENSG00000152433",33.8890789717871,0.521060828280919,0.549325746065696,0.948546162295846,0.342851484003053,0.60979263317075
"4041","LRP5","ENSG00000162337",57.8980907952195,-0.451603022653667,0.476452226176233,-0.947845340713394,0.343208194453576,0.609984464287226
"284390","ZNF763","ENSG00000197054",105.149533780593,-0.340943816029689,0.359812152158239,-0.947560592338606,0.343353195953321,0.610141600126693
